sale_id,product_id,product_name,category,manufacturer,batch_number,expiration_date,restock_date,units_in_stock,units_sold,sale_date,unit_price,total_sale_amount,store_id,store_name,store_street_address,store_city,store_state,store_postal_code,store_country,sale_month,sale_year,days_to_expiry,days_since_restock
SYN01277,P1084,Loratadine 10mg,antihistamine,Allergonix,LOR-24A,2027-07-29,2026-08-26,69,8,2026-09-19,9.150311224406884,73.2,ST024,MediValue Pharmacy,1820 Oakview Dr,Aurora,CO,80014,USA,9,2026,483,-146
SYN01278,P1102,Vitamin C 1000mg,supplement,NutriHealth Inc,VITC-2331,2026-04-20,2025-05-04,177,4,2025-05-18,11.875402816539497,47.5,ST013,GreenLeaf Pharmacy,100 Elm Dr,Columbus,OH,43215,USA,5,2025,18,333
SYN01280,P1105,Cetirizine 10mg,antihistamine,AllergyFree Labs,CET-2404F,2026-05-20,2024-05-04,55,3,2024-05-20,8.083763330227395,24.25,ST015,Family RX,900 Oak Dr,Toledo,OH,43606,USA,5,2024,48,698
SYN01281,P1045,Acetaminophen 500mg,analgesic,HealWell Pharma,ACE-25B,2028-05-21,2027-04-09,115,9,2027-05-09,7.288668499373174,65.6,ST036,ScriptRx,6029 Old Main St,Richmond,VA,23219,USA,5,2027,780,-372
SYN01282,P1201,Doxycycline 100mg,antibiotic,MediCore Labs,DOX-24B,2026-08-14,2025-09-17,82,5,2025-09-17,15.859378753481945,79.3,ST024,Peak Pharmacy,22 Ridge Ln,Denver,CO,80204,USA,9,2025,134,197
SYN01283,P1111,Cholecalciferol 2000IU,supplement,NutriHealth Inc.,CHO-25B,2029-01-11,2027-12-01,45,7,2027-12-21,7.861697178849399,55.03,ST028,Sunrise Drugs,512 11th Ave,Seattle,WA,98122,USA,12,2027,1015,-608
SYN01284,P1558,Rabeprazole 20mg,antacid,GastroCare,RAB-2403Z,2026-10-15,2024-09-22,104,11,2024-10-14,7.62300053221944,83.85,ST023,Wellness Drugstore,78 Peach Ave,Augusta,GA,30904,USA,10,2024,196,557
SYN01285,P1001,Ibuprofen 200mg,analgesic,HealWell Pharma,IBU-24A-001,2025-11-15,2024-10-14,110,2,2024-11-05,7.767491904841559,15.53,ST001,HealthFirst Pharmacy,123 Market St,Springfield,IL,62701,USA,11,2024,-138,535
SYN01286,P1023,Cyanocobalamin 1mg,supplement,NutriHealth Inc,CYN-24B-023,2026-07-19,2025-07-19,65,3,2025-07-28,11.39209651445634,34.18,ST023,VitaCare Pharmacy,212 Clover Ln,Charlotte,NC,28202,USA,7,2025,108,257
SYN01287,P1039,Potassium 99mg,supplement,NutriHealth Inc,POT-24B-039,2026-09-30,2025-09-05,73,5,2025-08-31,8.458243712460286,42.29,ST039,MetroCare Pharmacy,880 North Ave,Minneapolis,MN,55401,USA,8,2025,181,209
SYN01288,P1059,Fexofenadine 180mg,antihistamine,Allergonix,FEX-24C,2027-12-18,2026-12-12,57,3,2027-01-07,13.64599045157126,40.94,ST031,RxDirect,2501 6th Ave,Tacoma,WA,98406,USA,1,2027,625,-254
SYN01289,P1103,Famotidine 20mg,antacid,DigestAid Corp,FAM-24D,2027-10-06,2026-10-21,102,7,2027-01-09,8.539246357736497,59.77,ST034,GoodHealth RX,17 Eastview Blvd,Orlando,FL,32806,USA,1,2027,552,-202
SYN01290,P1037,Omeprazole 20mg,antacid,Digestive Solutions,OMP-23O-037,2026-01-23,2025-01-27,171,8,2025-02-02,9.045073556644668,72.36,ST037,Sunrise Pharmacy,15 Sunrise Dr,Orlando,FL,32801,USA,2,2025,-69,430
SYN01291,P1024,Vitamin C 500mg,supplement,NutriHealth Inc,VIT-24B-024,2026-05-07,2025-03-26,125,8,2025-04-16,7.44843219584721,59.59,ST024,CommunityMed,500 Oakridge Rd,Columbus,OH,43215,USA,4,2025,35,372
SYN01292,P1020,Fish Oil 1000mg,supplement,NutriHealth Inc,FIS-24F-020,2026-07-05,2025-06-23,91,7,2025-07-11,9.654119720604529,67.58,ST020,Oceanview Pharmacy,101 Beach Dr,San Diego,CA,92101,USA,7,2025,94,283
SYN01293,P1262,Diphenhydramine 25mg,antihistamine,Allergy Solutions,DIP-24A,2026-03-13,2025-03-29,63,5,2025-04-02,7.655153482282015,38.28,ST030,QuickCare Pharmacy,17 Fast Ln,Houston,TX,77002,USA,4,2025,-20,369
SYN01294,P1113,Vitamin E 400IU,supplement,NutriHealth Inc.,VITE-25A,2029-01-27,2027-12-24,43,4,2028-01-06,8.270311602283225,33.08,ST021,HealthFirst Pharmacy,3371 Maple St,Springfield,IL,62703,USA,1,2028,1031,-631
SYN01295,P1527,Clopidogrel 75mg,antiplatelet,CardioGen,CLO-2402Z,2026-01-11,2024-11-28,98,8,2024-12-08,14.85255819558225,118.82,ST018,HealthFirst Pharmacy,938 King St,Columbus,OH,43201,USA,12,2024,-81,490
SYN01296,P1585,Hydroxyzine 25mg,antihistamine,AllergyFree Labs,HYD-2402C,2025-10-08,2024-08-30,79,3,2024-09-10,8.226532296763251,24.68,ST024,Vitality Drugs,246 East Rd,Seattle,WA,98109,USA,9,2024,-176,580
SYN01297,P1421,Melatonin 5mg,supplement,NutriHealth,MEL-2402E,2025-12-22,2024-10-29,120,5,2024-11-22,7.1208737986253166,35.6,ST029,Bright Life Pharmacy,563 Ridgeway Rd,Boise,ID,83702,USA,11,2024,-101,520
SYN01298,P1152,Metformin 500mg,other,GlucoseRx,MET-231B,2025-08-14,2024-08-02,159,9,2024-08-29,8.492701270737099,76.43,ST019,Sunrise Pharmacy,75 Ocean Ave,Miami,FL,33101,USA,8,2024,-231,608
SYN01299,P1013,Fexofenadine 180mg,antihistamine,AllergyFree Ltd,FEX-24C-013,2026-06-28,2025-05-21,71,3,2025-06-01,15.745271181568418,47.24,ST013,Sunrise Pharmacy,15 Sunrise Dr,Orlando,FL,32801,USA,6,2025,87,316
SYN01300,P1120,Omeprazole 20mg,antacid,GastroCare,OMP-2402E,2025-11-11,2024-11-05,140,9,2024-11-16,13.274725929132169,119.47,ST023,Wellness Drugstore,78 Peach Ave,Augusta,GA,30904,USA,11,2024,-142,513
SYN01301,P1105,Cetirizine 10mg,antihistamine,AllergyFree Labs,CET-2404F,2026-05-29,2024-05-08,57,4,2024-05-19,8.28982458538484,33.16,ST015,Family RX,900 Oak Dr,Toledo,OH,43606,USA,5,2024,57,694
SYN01302,P1021,Diphenhydramine 25mg,antihistamine,AllergyFree Ltd,DIP-24C-021,2026-04-29,2025-03-31,62,2,2025-04-28,11.807879469020811,23.62,ST021,Sunset Drugs,855 Sunset Blvd,Los Angeles,CA,90028,USA,4,2025,27,367
SYN01303,P1092,Levothyroxine 75mcg,hormone,ThyroGenix,LEV-23F,2028-01-14,2026-01-14,10,3,2026-04-01,37.58411315230265,112.75,ST027,Care Max Pharmacy,9212 Pinecrest Rd,Columbia,SC,29223,USA,4,2026,652,78
SYN01304,P1683,Montelukast 10mg,antihistamine,AllergyFree Labs,MON-2402M,2026-06-17,2024-06-02,76,6,2024-06-08,15.352099629002014,92.11,ST019,Lakeview Pharmacy,882 Willow Ave,Duluth,MN,55802,USA,6,2024,76,669
SYN01305,P1024,Vitamin C 500mg,supplement,NutriHealth Inc,VIT-24B-024,2026-05-15,2025-03-27,123,8,2025-04-10,7.574810868742934,60.6,ST024,CommunityMed,500 Oakridge Rd,Columbus,OH,43215,USA,4,2025,43,371
SYN01306,P1183,Vitamin D3 2000IU,supplement,NutriHealth Group,VD3-2024A,2026-02-01,2024-11-27,133,2,2025-01-08,12.359636723780492,24.72,ST022,GreenLife Drugstore,725 Oak Dr,Portland,OR,97205,USA,1,2025,-60,491
SYN01307,P1049,Vitamin B6 50mg,supplement,NutriHealth Inc,VB6-24B-049,2026-07-03,2025-06-16,78,5,2025-06-22,7.087749310617168,35.44,ST023,VitaCare Pharmacy,212 Clover Ln,Charlotte,NC,28202,USA,6,2025,92,290
SYN01308,P1037,Omeprazole 20mg,antacid,Digestive Solutions,OMP-23O-037,2026-03-18,2025-02-06,162,9,2025-02-06,8.832986536240163,79.5,ST037,Sunrise Pharmacy,15 Sunrise Dr,Orlando,FL,32801,USA,2,2025,-15,420
SYN01309,P1388,Glipizide 5mg,other,GlucoseRx,GLI-24A,2025-10-21,2024-10-23,83,5,2024-11-13,9.896422458009368,49.48,ST042,Sunrise Pharmacy,75 Ocean Ave,Miami,FL,33101,USA,11,2024,-163,526
SYN01310,P1109,Lansoprazole 30mg,antacid,DigestAid Corp,LAN-25A,2028-07-25,2027-06-04,232,19,2027-06-21,13.001169927670064,247.02,ST040,Eastside Pharmacy,3490 Ridge Rd,Cleveland,OH,44102,USA,6,2027,845,-428
SYN01311,P1623,Omega-3 Fish Oil,supplement,NutriHealth,OMG3-2402Q,2026-03-15,2024-01-23,118,5,2024-02-08,13.895246480994231,69.48,ST030,Healthwise RX,400 Pine Dr,Reno,NV,89501,USA,2,2024,-18,800
SYN01312,P1114,Cholecalciferol 5000IU,supplement,NutriHealth Inc.,CHO-24D,2027-12-31,2027-01-06,64,5,2027-01-10,9.012294568264988,45.06,ST028,Sunrise Drugs,512 11th Ave,Seattle,WA,98122,USA,1,2027,638,-279
SYN01313,P1201,Doxycycline 100mg,antibiotic,MediCore Labs,DOX-24B,2026-08-15,2025-09-06,80,7,2025-09-11,14.946239168651342,104.62,ST024,Peak Pharmacy,22 Ridge Ln,Denver,CO,80204,USA,9,2025,135,208
SYN01314,P1623,Omega-3 Fish Oil,supplement,NutriHealth,OMG3-2402Q,2026-02-27,2024-02-07,105,7,2024-02-16,13.347645040283703,93.43,ST030,Healthwise RX,400 Pine Dr,Reno,NV,89501,USA,2,2024,-34,785
SYN01315,P1043,Amoxicillin 500mg,antibiotic,MediCore Inc.,AMX-2402B,2025-12-06,2024-12-14,193,8,2025-01-02,13.055967255853044,104.45,ST021,UrbanMed Pharmacy,420 Elm St,Newark,NJ,7107,USA,1,2025,-117,474
SYN01316,P1166,Azithromycin 250mg,antibiotic,HealWell Pharma,AZI-24D,2026-03-05,2025-03-03,56,4,2025-03-15,17.44032111647928,69.76,ST020,Lakeview Pharmacy,21 Lake Dr,Minneapolis,MN,55401,USA,3,2025,-28,395
SYN01317,P1016,Omeprazole 20mg,antacid,Digestive Solutions,OMP-23O-016,2025-11-02,2024-09-21,173,7,2024-10-11,8.505449443309354,59.54,ST016,Parkway Pharmacy,3100 Parkway Dr,Atlanta,GA,30303,USA,10,2024,-151,558
SYN01318,P1350,Hydrocodone/APAP 5/325,analgesic,PainRelief Ltd.,HYC-24B,2025-09-16,2024-09-02,53,2,2024-09-14,13.310073187331978,26.62,ST039,Metro Medical,350 8th Ave,New York,NY,10011,USA,9,2024,-198,577
SYN01319,P1016,Omeprazole 20mg,antacid,Digestive Solutions,OMP-23O-016,2025-11-03,2024-10-06,178,7,2024-10-11,8.66777860040233,60.67,ST016,Parkway Pharmacy,3100 Parkway Dr,Atlanta,GA,30303,USA,10,2024,-150,543
SYN01320,P1017,Zinc 50mg,supplement,NutriHealth Inc,ZNC-24B-017,2026-04-17,2025-01-24,105,5,2025-02-09,7.945891699430613,39.73,ST017,PrimeHealth,800 Health St,Phoenix,AZ,85004,USA,2,2025,15,433
SYN01321,P1890,Insulin Glargine 100U/mL,hormone,NovoHealth,INS-2023K,2026-03-16,2025-01-07,21,3,2025-01-07,80.8141491873463,242.44,ST026,Metro Specialty Rx,2300 Willow St,Richmond,VA,23220,USA,1,2025,-17,450
SYN01322,P1353,Hydrocodone/APAP 5-325mg,analgesic,HealWell Pharma,HCAP-2404C,2026-05-04,2024-04-14,33,1,2024-04-16,13.22118144809063,13.22,ST019,Lakeview Pharmacy,882 Willow Ave,Duluth,MN,55802,USA,4,2024,32,718
SYN01324,P1444,Cholecalciferol 2000IU,supplement,NutriHealth,CHO-2405C,2026-11-02,2024-09-22,95,7,2024-10-13,10.166095114050362,71.16,ST030,Healthwise RX,400 Pine Dr,Reno,NV,89501,USA,10,2024,214,557
SYN01325,P1020,Fish Oil 1000mg,supplement,NutriHealth Inc,FIS-24F-020,2026-06-23,2025-06-23,99,9,2025-07-06,9.615456766740024,86.54,ST020,Oceanview Pharmacy,101 Beach Dr,San Diego,CA,92101,USA,7,2025,82,283
SYN01326,P1105,Cetirizine 10mg,antihistamine,AllergyFree Labs,CET-2404F,2026-05-22,2024-05-18,50,4,2024-05-09,7.799577841313249,31.2,ST015,Family RX,900 Oak Dr,Toledo,OH,43606,USA,5,2024,50,684
SYN01327,P1152,Metformin 500mg,other,GlucoseRx,MET-231B,2025-09-10,2024-07-31,160,9,2024-09-04,8.558467359193294,77.03,ST019,Sunrise Pharmacy,75 Ocean Ave,Miami,FL,33101,USA,9,2024,-204,610
SYN01329,P1007,Levothyroxine 88mcg,hormone,EndoLife Corp,LEV-23Y-007,2025-09-22,2024-09-06,16,1,2024-10-01,39.51427206604281,39.51,ST007,SpecialtyRx,210 Medical Pkwy,Cleveland,OH,44114,USA,10,2024,-192,573
SYN01330,P1890,Insulin Glargine 100U/mL,hormone,NovoHealth,INS-2023K,2026-03-12,2025-01-08,19,1,2024-12-29,76.76451298775301,76.76,ST026,Metro Specialty Rx,2300 Willow St,Richmond,VA,23220,USA,12,2024,-21,449
SYN01331,P1051,Ibuprofen 200mg,analgesic,HealWell Pharma,IBU-23C,2025-11-08,2024-08-10,55,6,2025-03-27,8.210809737275616,49.26,ST021,HealthFirst Pharmacy,123 Elm St,Nashville,TN,37209,USA,3,2025,-145,600
SYN01332,P1042,Hydroxyzine 10mg,antihistamine,AllergyFree Ltd,HYZ-24C-042,2026-03-14,2025-02-16,53,2,2025-02-26,16.413904932824444,32.83,ST041,CommunityMed,500 Oakridge Rd,Columbus,OH,43215,USA,2,2025,-19,410
SYN01333,P1549,Rosuvastatin 10mg,lipid-lowering,CardioGen,ROS-2402B,2026-03-27,2024-03-06,73,5,2024-03-11,22.96830045251924,114.84,ST021,UrbanMed Pharmacy,420 Elm St,Newark,NJ,7107,USA,3,2024,-6,757
SYN01334,P1002,Amoxicillin 500mg,antibiotic,MediCore Labs,AMX-23Q-002,2026-01-27,2024-11-23,94,4,2024-12-08,12.687469298154282,50.75,ST002,Care Max,200 Main Ave,Raleigh,NC,27601,USA,12,2024,-65,495
SYN01335,P1121,Flu Vaccine 2027,vaccine,Vaxilife,FLU-27B,2028-03-18,2027-09-09,397,100,2027-09-27,18.79757363108153,1879.76,ST035,Seasonal RX,1120 Brookside Dr,Minneapolis,MN,55407,USA,9,2027,716,-525
SYN01336,P1003,Vitamin D3 1000IU,supplement,NutriHealth Inc,VD3-24B-003,2026-02-25,2024-12-11,202,11,2025-01-13,8.500130689221308,93.5,ST003,PharmaTrust,450 Oak Blvd,Denver,CO,80203,USA,1,2025,-36,477
SYN01337,P1615,Meclizine 25mg,antihistamine,AllergyFree Labs,MEC-2402M,2026-04-05,2024-02-29,51,3,2024-03-06,9.424749329252323,28.27,ST022,MetroCare Pharmacy,1220 Maple Ave,Newport,KY,41071,USA,3,2024,3,763
SYN01338,P1007,Levothyroxine 88mcg,hormone,EndoLife Corp,LEV-23Y-007,2025-10-31,2024-09-11,27,1,2024-09-24,40.44334930078602,40.44,ST007,SpecialtyRx,210 Medical Pkwy,Cleveland,OH,44114,USA,9,2024,-153,568
SYN01339,P1084,Loratadine 10mg,antihistamine,Allergonix,LOR-24A,2027-09-08,2026-08-26,79,7,2026-09-11,9.322928915971602,65.26,ST024,MediValue Pharmacy,1820 Oakview Dr,Aurora,CO,80014,USA,9,2026,524,-146
SYN01340,P1055,Azithromycin 250mg,antibiotic,MediCore Labs,AZI-25A,2028-05-16,2027-05-30,204,14,2027-06-15,20.3178686412002,284.45,ST033,PharmaBest,2909 Walnut Ave,Reno,NV,89502,USA,6,2027,775,-423
SYN01341,P1021,Aspirin 81mg,analgesic,HealWell Pharma,ASP-25B,2028-02-06,2027-01-28,109,2,2027-03-08,5.458887642013933,10.92,ST028,Sunrise Drugs,512 11th Ave,Seattle,WA,98122,USA,3,2027,675,-301
SYN01342,P1534,Salbutamol 2mg,bronchodilator,Airways Pharmaceuticals,SAL-2404A,2026-03-27,2024-03-31,28,3,2024-04-05,16.404613437537307,49.21,ST022,MetroCare Pharmacy,1220 Maple Ave,Newport,KY,41071,USA,4,2024,-6,732
SYN01343,P1033,Losartan 50mg,antihypertensive,MediCore Labs,LOS-24L-033,2027-01-17,2025-12-31,147,8,2026-01-15,11.921009109230134,95.37,ST033,Parkway Pharmacy,3100 Parkway Dr,Atlanta,GA,30303,USA,1,2026,290,92
SYN01344,P1127,Shingles Vaccine,vaccine,Vaxilife,SHG-27A,2029-02-27,2027-12-09,906,501,2027-12-24,20.718611214993857,10380.02,ST035,Seasonal RX,1120 Brookside Dr,Minneapolis,MN,55407,USA,12,2027,1062,-616
SYN01345,P1033,Losartan 50mg,antihypertensive,MediCore Labs,LOS-24L-033,2027-02-22,2026-01-03,144,6,2026-01-19,11.90915065094317,71.45,ST033,Parkway Pharmacy,3100 Parkway Dr,Atlanta,GA,30303,USA,1,2026,326,89
SYN01346,P1106,Rabeprazole 20mg,antacid,DigestAid Corp,RAB-24B,2027-12-29,2026-12-25,211,15,2027-01-17,11.830076492664972,177.45,ST029,QuickMed Pharmacy,801 Elm St,Tampa,FL,33605,USA,1,2027,636,-267
SYN01347,P1063,Prednisolone 10mg,other,Sterix Pharma,PRD-25A,2028-07-04,2027-05-08,42,2,2027-06-10,12.68784766560313,25.38,ST037,PharmSave,1500 Clifton Rd,Atlanta,GA,30322,USA,6,2027,824,-401
SYN01348,P1019,Insulin Glargine,hormone,EndoLife Corp,INS-24I-019,2027-01-30,2025-12-31,29,1,2026-01-20,138.14897067203253,138.15,ST019,ExpressRx,456 Elm St,Portland,OR,97201,USA,1,2026,303,92
SYN01349,P1375,Fluticasone Nasal Spray,antihistamine,RespiraMed,FLU-24N,2028-09-27,2027-09-10,46,2,2027-09-04,14.740175335387123,29.48,ST041,Pharmacy Depot,201 Liberty St,Atlanta,GA,30303,USA,9,2027,909,-526
SYN01350,P1421,Melatonin 5mg,supplement,NutriHealth,MEL-2402E,2025-11-07,2024-10-30,123,5,2024-11-20,7.384686218333022,36.92,ST029,Bright Life Pharmacy,563 Ridgeway Rd,Boise,ID,83702,USA,11,2024,-146,519
SYN01351,P1382,Lisinopril 10mg,antihypertensive,CardioGen,LIS-2403A,2026-03-01,2024-02-29,95,6,2024-03-08,9.596934074331752,57.58,ST027,Community Health RX,390 Oakley Ln,Mobile,AL,36609,USA,3,2024,-32,763
SYN01352,P1008,Aspirin 81mg,analgesic,HealWell Pharma,ASP-24A-008,2026-04-11,2025-04-17,70,5,2025-05-06,5.995254325626042,29.98,ST008,MedCity Pharmacy,321 Willow Rd,Columbus,OH,43215,USA,5,2025,9,350
SYN01353,P1027,Doxycycline 100mg,antibiotic,MediCore Labs,DOX-23D-027,2026-07-22,2025-07-02,60,2,2025-07-03,16.93759935999963,33.88,ST027,Harbor Pharmacy,404 Harbor St,Boston,MA,2109,USA,7,2025,111,274
SYN01354,P1190,Hydrochlorothiazide 25mg,other,MediCore Labs,HCTZ-24A,2027-08-11,2026-07-02,113,7,2026-07-14,12.90156090058859,90.31,ST023,Better Health Rx,88 North St,Birmingham,AL,35203,USA,7,2026,496,-91
SYN01355,P1021,Diphenhydramine 25mg,antihistamine,AllergyFree Ltd,DIP-24C-021,2026-05-25,2025-04-16,62,4,2025-04-23,12.482700911610529,49.93,ST021,Sunset Drugs,855 Sunset Blvd,Los Angeles,CA,90028,USA,4,2025,53,351
SYN01356,P1166,Azithromycin 250mg,antibiotic,HealWell Pharma,AZI-24D,2026-03-14,2025-03-19,71,5,2025-03-09,17.07457104205782,85.37,ST020,Lakeview Pharmacy,21 Lake Dr,Minneapolis,MN,55401,USA,3,2025,-19,379
SYN01357,P1393,Vitamin D3 1000IU,supplement,NutriHealth,D3-2402P,2025-09-12,2024-08-01,151,9,2024-08-11,8.249033817826223,74.24,ST018,HealthFirst Pharmacy,938 King St,Columbus,OH,43201,USA,8,2024,-202,609
SYN01358,P1772,Omeprazole 20mg,antacid,StomachHealth Inc.,OMP-23D,2025-12-18,2024-10-14,82,2,2025-01-06,13.261861969603528,26.52,ST025,CareMax Pharmacy,1512 Birch Lane,Boise,ID,83702,USA,1,2025,-105,535
SYN01359,P1182,Clopidogrel 75mg,other,CardioLife,CLO-23C,2026-04-07,2025-11-08,26,1,2026-01-28,22.260349862168265,22.26,ST022,Summit Pharmacy,57 Hill Rd,Salt Lake City,UT,84101,USA,1,2026,5,145
SYN01360,P1008,Aspirin 81mg,analgesic,HealWell Pharma,ASP-24A-008,2026-05-06,2025-04-02,80,4,2025-05-05,6.016580021028145,24.07,ST008,MedCity Pharmacy,321 Willow Rd,Columbus,OH,43215,USA,5,2025,34,365
SYN01361,P1183,Vitamin D3 2000IU,supplement,NutriHealth Group,VD3-2024A,2026-02-05,2024-11-26,142,3,2025-01-09,11.922409979616043,35.77,ST022,GreenLife Drugstore,725 Oak Dr,Portland,OR,97205,USA,1,2025,-56,492
SYN01362,P1034,Hydroxyzine 25mg,antihistamine,AllergyFree Ltd,HYZ-24C-034,2026-05-17,2025-05-14,41,4,2025-05-15,13.086611515212748,52.35,ST034,GreenLeaf Drugs,77 Pine St,Boulder,CO,80301,USA,5,2025,45,323
SYN01363,P1063,Prednisolone 10mg,other,Sterix Pharma,PRD-25A,2028-07-16,2027-05-22,33,3,2027-06-07,12.835722404714438,38.51,ST037,PharmSave,1500 Clifton Rd,Atlanta,GA,30322,USA,6,2027,836,-415
SYN01364,P1040,Influenza Vaccine,vaccine,BioShield,FLU-24V-040,2025-12-30,2024-09-17,343,61,2024-10-04,18.537262759383776,1130.77,ST040,Giant Chemist,450 Union Ave,Seattle,WA,98101,USA,10,2024,-93,562
SYN01365,P1149,Omeprazole 20mg,antacid,GastroCare,OME-23C,2027-09-08,2026-12-10,1198,339,2027-01-20,7.13420460303933,2418.5,ST018,Pharmacy Depot,201 Liberty St,Atlanta,GA,30303,USA,1,2027,524,-252
SYN01366,P1638,Methylprednisolone 4mg,hormone,Steroidex Inc.,MPRED-2402D,2025-10-04,2024-09-22,13,3,2024-10-08,38.061878452913234,114.19,ST015,Family RX,900 Oak Dr,Toledo,OH,43606,USA,10,2024,-180,557
SYN01367,P1225,Prednisone 10mg,hormone,PharmaGenix,PRE-24X,2027-11-19,2026-11-03,27,3,2027-02-15,47.048073171605225,141.14,ST026,Metro Medical,350 8th Ave,New York,NY,10011,USA,2,2027,596,-215
SYN01368,P1683,Montelukast 10mg,antihistamine,AllergyFree Labs,MON-2402M,2026-06-02,2024-05-25,77,6,2024-06-12,16.54609139699325,99.28,ST019,Lakeview Pharmacy,882 Willow Ave,Duluth,MN,55802,USA,6,2024,61,677
SYN01369,P1047,Acetaminophen 325mg,analgesic,HealWell Pharma,ACE-25C,2029-01-10,2028-01-09,64,4,2028-01-06,6.066590357918967,24.27,ST021,HealthFirst Pharmacy,3371 Maple St,Springfield,IL,62703,USA,1,2028,1014,-647
SYN01370,P1012,Vitamin D3 1000IU,supplement,NutriHealth Inc.,VITD-24C,2027-06-21,2026-06-07,50,3,2026-06-29,5.813237892871687,17.44,ST021,HealthFirst Pharmacy,3371 Maple St,Springfield,IL,62703,USA,6,2026,445,-66
SYN01371,P1028,Simvastatin 20mg,statin,MediCore Labs,SIM-24S-028,2026-10-15,2025-09-22,114,7,2025-09-28,10.258257158736049,71.81,ST028,Lakeside Pharmacy,113 Lakeside Dr,Rochester,NY,14614,USA,9,2025,196,192
SYN01372,P1104,Esomeprazole 40mg,antacid,DigestAid Corp,ESO-25A,2029-01-21,2027-12-31,194,20,2028-01-14,14.57948066714315,291.59,ST040,Eastside Pharmacy,3490 Ridge Rd,Cleveland,OH,44102,USA,1,2028,1025,-638
SYN01373,P1388,Glipizide 5mg,other,GlucoseRx,GLI-24A,2025-11-30,2024-10-30,85,6,2024-11-13,10.173478510472822,61.04,ST042,Sunrise Pharmacy,75 Ocean Ave,Miami,FL,33101,USA,11,2024,-123,519
SYN01374,P1136,Levothyroxine 100mcg,hormone,PharmaGenix,LEV-23F,2028-06-02,2027-11-16,18,1,2028-01-25,43.010422473989976,43.01,ST016,HealthFirst Pharmacy,390 Pine St,Seattle,WA,98101,USA,1,2028,792,-593
SYN01375,P1103,Famotidine 20mg,antacid,DigestAid Corp,FAM-24D,2027-09-15,2026-10-11,100,7,2027-01-06,8.595990373181092,60.17,ST034,GoodHealth RX,17 Eastview Blvd,Orlando,FL,32806,USA,1,2027,531,-192
SYN01376,P1113,Vitamin E 400IU,supplement,NutriHealth Inc.,VITE-25A,2029-02-03,2027-12-31,38,3,2028-01-08,7.751679159712639,23.26,ST021,HealthFirst Pharmacy,3371 Maple St,Springfield,IL,62703,USA,1,2028,1038,-638
SYN01377,P1036,Atorvastatin 10mg,statin,MediCore Labs,ATO-24A-036,2027-02-08,2026-01-21,90,5,2026-01-25,13.72986658427279,68.65,ST036,VitaCare Pharmacy,212 Clover Ln,Charlotte,NC,28202,USA,1,2026,312,71
SYN01378,P1558,Rabeprazole 20mg,antacid,GastroCare,RAB-2403Z,2026-10-26,2024-09-30,93,11,2024-10-13,7.928303772131778,87.21,ST023,Wellness Drugstore,78 Peach Ave,Augusta,GA,30904,USA,10,2024,207,549
SYN01379,P1329,Folic Acid 800mcg,supplement,NutriHealth,FA-2402F,2026-01-16,2024-02-01,107,6,2024-02-19,6.366530749740345,38.2,ST011,Sunrise Health,2107 Market St,Riverside,CA,92501,USA,2,2024,-76,791
SYN01381,P1039,Potassium 99mg,supplement,NutriHealth Inc,POT-24B-039,2026-09-30,2025-08-29,85,4,2025-08-28,8.198707697873852,32.79,ST039,MetroCare Pharmacy,880 North Ave,Minneapolis,MN,55401,USA,8,2025,181,216
SYN01382,P1451,Albuterol Inhaler,other,RespiraMed,ALB-24I,2027-09-22,2026-09-02,81,6,2026-09-11,18.529447430230046,111.18,ST049,Giant Chemist,900 Grand Ave,St. Louis,MO,63101,USA,9,2026,538,-153
SYN01383,P1007,Fish Oil 1000mg,supplement,NutriHealth Inc.,FOIL-23B,2026-12-29,2025-11-16,42,6,2025-12-23,8.698802828309503,52.19,ST032,BestMed,1905 Westgate Blvd,Austin,TX,78745,USA,12,2025,271,137
SYN01384,P1432,Paracetamol 500mg,analgesic,HealWell Pharma,PAR-24C,2027-08-09,2026-08-07,110,7,2026-08-24,8.576841857441684,60.04,ST047,Peak Pharmacy,22 Ridge Ln,Denver,CO,80204,USA,8,2026,494,-127
SYN01385,P1027,Calcium Carbonate 500mg,antacid,DigestAid Corp,CAL-24D,2027-07-17,2026-07-10,152,26,2026-07-21,6.453838905033646,167.8,ST026,Giant Chemist,7800 Sunrise Blvd,Citrus Heights,CA,95610,USA,7,2026,471,-99
SYN01386,P1012,Prednisone 20mg,hormone,EndoLife Corp,PRD-23P-012,2025-08-18,2024-07-29,21,1,2024-08-20,23.347705966520483,23.35,ST012,MetroCare Pharmacy,880 North Ave,Minneapolis,MN,55401,USA,8,2024,-227,612
SYN01387,P1004,Cetirizine 10mg,antihistamine,AllergyFree Ltd,CTZ-24C-004,2025-09-04,2024-08-19,56,3,2024-09-07,13.763474463238666,41.29,ST004,WellnessMed,789 3rd St,Austin,TX,73301,USA,9,2024,-210,591
SYN01388,P1029,Zinc Gluconate 50mg,supplement,NutriHealth Inc.,ZNC-25A,2028-08-07,2027-07-10,40,5,2027-07-30,6.809476120350708,34.05,ST024,MediValue Pharmacy,1820 Oakview Dr,Aurora,CO,80014,USA,7,2027,858,-464
SYN01389,P1669,Magnesium Citrate 200mg,supplement,NutriHealth,MAG-2402V,2025-05-28,2024-05-30,97,5,2024-06-21,7.500493500504678,37.5,ST011,Sunrise Health,2107 Market St,Riverside,CA,92501,USA,6,2024,-309,672
